Distance	Cartesian_coordinate_system
Line_(geometry)	Rectangle
Point_(geometry)	Trigonometric_functions
Exterior_angle_theorem	Geometry
Polygon	Line_segment
Grade_(slope)	Tangent
Symmetry	Midpoint
Internal_and_external_angle	Line_(geometry)
Circle	Quadrilateral
Acute_and_obtuse_triangles	Isosceles_triangle
Quadrilateral	Edge_(geometry)
Sphere	Diameter
Diameter	Chord_(geometry)
Angle_bisector_theorem	Vertex_(geometry)
Decagon	Edge_(geometry)
Hendecagon	Angle
Edge_(geometry)	Geometry
Circle	Symmetry
Cone	Rotational_symmetry
Circumference	Geometry
Transversal_(geometry)	Angle
Prism_(geometry)	Line_(geometry)
Acute_and_obtuse_triangles	Geometry
Arc_length	Point_(geometry)
Midpoint	Collinearity
Rectangle	Polygon
Internal_and_external_angle	Vertex_(geometry)
Square	Line_segment
Collinearity	Line_(geometry)
Isosceles_triangle	Diagonal
Coordinate_system	Polyhedron
Inverse_trigonometric_functions	Edge_(geometry)
Radius	Heptagon
Cartesian_coordinate_system	Angle
Pyramid_(geometry)	Perpendicular
Congruence_(geometry)	Altitude_(triangle)
Midpoint	Diameter
Square	Prism_(geometry)
Angle_bisector_theorem	Midpoint
Rectangle	Special_right_triangles
Pythagorean_theorem	Circumference
Diagonal	Angle
Octagon	Line_segment
Space_(mathematics)	Congruence_(geometry)
Triangle_inequality	Line_(geometry)
Angle	Geometry
Right_triangle	Point_(geometry)
Face_(geometry)	Rhombus
Symmetry	Square
Midpoint	Line_segment
Arc_length	Tangent
Line_(geometry)	Point_(geometry)
Equilateral_triangle	Triangle
Perpendicular	Transversal_(geometry)
Triangle_inequality	Vertex_(geometry)
Star_polygon	Polyhedron
Two-dimensional_space	Angle
Distance	Cylinder_(geometry)
Triangle	Edge_(geometry)
Two-dimensional_space	Rectangle
Hendecagon	Point_(geometry)
Quadrilateral	Polygon
Kite_(geometry)	Right_triangle
Decagon	Polygon
Transversal_(geometry)	Point_(geometry)
Exterior_angle_theorem	Polygon
Convex_polygon	Diagonal
Face_(geometry)	Vertex_(geometry)
Diameter	Triangle
Star_polygon	Dodecagon
Right_triangle	Line_(geometry)
Sphere	Concentric
Distance	Rotational_symmetry
Internal_and_external_angle	Triangle
Rigid_transformation	Line_(geometry)
Special_right_triangles	Line_(geometry)
Acute_and_obtuse_triangles	Polygon
Cartesian_coordinate_system	Point_(geometry)
Cone	Perpendicular
Right_angle	Coordinate_system
Tangent	Arc_length
Perpendicular	Cylinder_(geometry)
Polygon	Angle
Bisection	Perpendicular
Hendecagon	Two-dimensional_space
Acute_and_obtuse_triangles	Bisection
Isosceles_triangle	Perpendicular
Trapezoid	Convex_polygon
Right_triangle	Vertex_(geometry)
Line_segment	Face_(geometry)
Circle	Similarity_(geometry)
Altitude_(triangle)	Equilateral_triangle
Inverse_trigonometric_functions	Angle
Rigid_transformation	Rotation_(mathematics)
Special_right_triangles	Vertex_(geometry)
Angle	Similarity_(geometry)
Nonagon	Geometry
Triangle	Parallelogram
Pythagorean_theorem	Right_triangle
Hendecagon	Line_(geometry)
Concentric	Geometry
Circle	Exterior_angle_theorem
Rotation_(mathematics)	Symmetry
Square	Angle
Plane_(geometry)	Arc_(geometry)
Perpendicular	Rotational_symmetry
Arc_(geometry)	Midpoint
Hexagon	Pentagon
Trigonometric_functions	Geometry
Tessellation	Convex_polygon
Cartesian_coordinate_system	Radius
Cartesian_coordinate_system	Two-dimensional_space
Rectangle	Rhombus
Coordinate_system	Geometry
Diameter	Congruence_(geometry)
Tangent	Quadrilateral
Sine	Rhombus
Pythagorean_theorem	Diameter
Two-dimensional_space	Point_(geometry)
Triangle_inequality	Triangle
Slope	Geometry
Star_polygon	Symmetry
Circle	Special_right_triangles
Trapezoid	Rotational_symmetry
Right_triangle	Midpoint
Circle	Angle
Triangle	Polygon
Pyramid_(geometry)	Acute_and_obtuse_triangles
Circle	Rectangle
Vertex_(geometry)	Circle
Rectangle	Line_(geometry)
Cartesian_coordinate_system	Right_angle
Secant_line	Trigonometric_functions
Distance	Triangle
Rotation_(mathematics)	Geometry
Skew_lines	Line_(geometry)
Tessellation	Rotational_symmetry
Triangle	Angle
Triangle	Rectangle
Radius	Coordinate_system
Altitude_(triangle)	Symmetry
Rhombus	Quadrilateral
Parallelogram	Triangle
Sine	Chord_(geometry)
Polygon	Point_(geometry)
Rectangle	Vertex_(geometry)
Tangent	Geometry
Skew_lines	Vertex_(geometry)
Cross_section_(geometry)	Plane_(geometry)
Pyramid_(geometry)	Line_segment
Inverse_trigonometric_functions	Point_(geometry)
Parallel_(geometry)	Point_(geometry)
Cone	Circle
Bisection	Circle
Sine	Angle_bisector_theorem
Trapezoid	Right_angle
Special_right_triangles	Triangle
Star_polygon	Edge_(geometry)
Angle	Arc_(geometry)
Decagon	Two-dimensional_space
Tangent	Edge_(geometry)
Square	Point_(geometry)
Distance	Perpendicular
Tessellation	Star_polygon
Angle_bisector_theorem	Geometry
Pyramid_(geometry)	Edge_(geometry)
Nonagon	Polygon
Altitude_(triangle)	Geometry
Tessellation	Face_(geometry)
Rotational_symmetry	Reflection_symmetry
Slope	Parallelogram
Sphere	Pyramid_(geometry)
Rhombus	Line_segment
Circumference	Rhombus
Quadrilateral	Line_(geometry)
Concentric	Polygon
Decagon	Line_(geometry)
Face_(geometry)	Congruence_(geometry)
Hexagon	Tessellation
Grade_(slope)	Geometry
Square	Diagonal
Exterior_angle_theorem	Line_(geometry)
Bisection	Quadrilateral
Circle	Point_(geometry)
Right_triangle	Equilateral_triangle
Pythagorean_theorem	Inverse_trigonometric_functions
Isosceles_triangle	Right_triangle
Polygon	Face_(geometry)
Distance	Circumference
Radius	Arc_length
Bisection	Symmetry
Prism_(geometry)	Geometry
Rhombus	Edge_(geometry)
Edge_(geometry)	Line_(geometry)
Quadrilateral	Vertex_(geometry)
Cartesian_coordinate_system	Cone
Distance	Reflection_(mathematics)
Inverse_trigonometric_functions	Line_(geometry)
Decagon	Vertex_(geometry)
Acute_and_obtuse_triangles	Line_(geometry)
Rotation_(mathematics)	Similarity_(geometry)
Triangle	Point_(geometry)
Bisection	Diameter
Parallel_(geometry)	Line_(geometry)
Radius	Circle
Exterior_angle_theorem	Vertex_(geometry)
Midpoint	Rotational_symmetry
Tangent	Parallelogram
Dodecagon	Line_segment
Square	Face_(geometry)
Edge_(geometry)	Vertex_(geometry)
Chord_(geometry)	Geometry
Heptagon	Line_segment
Cartesian_coordinate_system	Polyhedron
Angle	Radius
Polyhedron	Dodecagon
Hexagon	Star_polygon
Rectangle	Triangle
Acute_and_obtuse_triangles	Vertex_(geometry)
Cylinder_(geometry)	Geometry
Square	Right_angle
Plane_(geometry)	Midpoint
Cone	Line_segment
Bisection	Line_segment
Sine	Triangle
Dodecagon	Edge_(geometry)
Diagonal	Polyhedron
Convex_polygon	Circle
Congruence_(geometry)	Pythagorean_theorem
Hexagon	Acute_and_obtuse_triangles
Isosceles_triangle	Line_segment
Perpendicular	Reflection_(mathematics)
Star_polygon	Internal_and_external_angle
Congruence_(geometry)	Geometry
Circle	Line_(geometry)
Rotational_symmetry	Circle
Trapezoid	Reflection_symmetry
Star_polygon	Polygon
Angle	Line_(geometry)
Arc_length	Pythagorean_theorem
Tangent	Polygon
Rhombus	Parallelogram
Arc_length	Geometry
Altitude_(triangle)	Similarity_(geometry)
Tangent	Bisection
Congruence_(geometry)	Edge_(geometry)
Angle	Chord_(geometry)
Diagonal	Trapezoid
Triangle	Line_(geometry)
Distance	Circle
Hexagon	Triangle
Circle	Rotation_(mathematics)
Convex_polygon	Quadrilateral
Trapezoid	Polyhedron
Star_polygon	Angle
Acute_and_obtuse_triangles	Midpoint
Secant_line	Slope
Altitude_(triangle)	Polygon
Two-dimensional_space	Square
Sine	Vertex_(geometry)
Triangle_inequality	Collinearity
Pyramid_(geometry)	Angle
Pyramid_(geometry)	Rectangle
Angle_bisector_theorem	Bisection
Rotational_symmetry	Symmetry
Reflection_(mathematics)	Symmetry
Chord_(geometry)	Secant_line
Triangle	Vertex_(geometry)
Radius	Line_segment
Plane_(geometry)	Triangle
Distance	Right_triangle
Tessellation	Polyhedron
Translation_(geometry)	Line_segment
Polygon	Cone
Quadrilateral	Triangle
Distance	Collinearity
Prism_(geometry)	Polygon
Perpendicular	Circle
Similarity_(geometry)	Triangle
Exterior_angle_theorem	Triangle
Rhombus	Angle
Kite_(geometry)	Diagonal
Angle	Midpoint
Line_(geometry)	Geometry
Equilateral_triangle	Concentric
Convex_polygon	Pythagorean_theorem
Reflection_symmetry	Quadrilateral
Congruence_(geometry)	Parallelogram
Vertex_(geometry)	Angle
Distance	Diameter
Sphere	Coordinate_system
Reflection_symmetry	Symmetry
Diagonal	Quadrilateral
Acute_and_obtuse_triangles	Triangle
Tangent	Arc_(geometry)
Triangle	Midpoint
Pyramid_(geometry)	Convex_polygon
Plane_(geometry)	Perpendicular
Hendecagon	Geometry
Parallelogram	Diameter
Special_right_triangles	Right_triangle
Polyhedron	Line_segment
Transversal_(geometry)	Geometry
Convex_polygon	Edge_(geometry)
Coordinate_system	Two-dimensional_space
Coordinate_system	Radius
Chord_(geometry)	Bisection
Right_angle	Angle
Distance	Line_segment
Sphere	Polyhedron
Dodecagon	Angle
Congruence_(geometry)	Polygon
Polygon	Arc_length
Polyhedron	Edge_(geometry)
Heptagon	Angle
Star_polygon	Point_(geometry)
Nonagon	Vertex_(geometry)
Trapezoid	Quadrilateral
Arc_length	Triangle_inequality
Perpendicular	Diameter
Congruence_(geometry)	Bisection
Rhombus	Convex_polygon
Cartesian_coordinate_system	Geometry
Parallelogram	Line_segment
Pyramid_(geometry)	Point_(geometry)
Cone	Angle
Distance	Prism_(geometry)
Slope	Line_(geometry)
Bisection	Angle
Circle	Square
Trapezoid	Symmetry
Bisection	Rectangle
Isosceles_triangle	Angle
Parallelogram	Prism_(geometry)
Diagonal	Geometry
Tessellation	Quadrilateral
Sine	Circle
Internal_and_external_angle	Pentagon
Sphere	Arc_length
Skew_lines	Plane_(geometry)
Tangent	Rhombus
Diagonal	Edge_(geometry)
Star_polygon	Two-dimensional_space
Rhombus	Point_(geometry)
Rotation_(mathematics)	Line_(geometry)
Convex_polygon	Parallelogram
Perpendicular	Prism_(geometry)
Prism_(geometry)	Pentagon
Rhombus	Pyramid_(geometry)
Rotational_symmetry	Octagon
Rotational_symmetry	Parallelogram
Chord_(geometry)	Arc_(geometry)
Vertex_(geometry)	Point_(geometry)
Isosceles_triangle	Geometry
Two-dimensional_space	Pythagorean_theorem
Rectangle	Collinearity
Two-dimensional_space	Geometry
Sine	Right_triangle
Kite_(geometry)	Perpendicular
Star_polygon	Line_(geometry)
Internal_and_external_angle	Transversal_(geometry)
Tangent	Line_(geometry)
Pyramid_(geometry)	Tangent
Distance	Trigonometric_functions
Cross_section_(geometry)	Cylinder_(geometry)
Coordinate_system	Midpoint
Convex_polygon	Internal_and_external_angle
Circle	Congruence_(geometry)
Isosceles_triangle	Convex_polygon
Convex_polygon	Polygon
Right_angle	Point_(geometry)
Square	Quadrilateral
Rotational_symmetry	Polygon
Arc_length	Arc_(geometry)
Dodecagon	Point_(geometry)
Star_polygon	Vertex_(geometry)
Hendecagon	Polygon
Altitude_(triangle)	Line_(geometry)
Tangent	Vertex_(geometry)
Heptagon	Point_(geometry)
Tessellation	Edge_(geometry)
Convex_polygon	Angle
Rhombus	Face_(geometry)
Diagonal	Parallelogram
Equilateral_triangle	Rotational_symmetry
Hexagon	Collinearity
Polygon	Geometry
Pythagorean_triple	Triangle
Bisection	Point_(geometry)
Diameter	Cylinder_(geometry)
Grade_(slope)	Line_(geometry)
Rotational_symmetry	Angle
Cone	Pyramid_(geometry)
Isosceles_triangle	Point_(geometry)
Rotational_symmetry	Rectangle
